order_purchase_timestamp,customer_state,product_category_name_english,payment_value,total_freight_value,total_price,avg_payment_value,avg_freight_value,avg_price,num_products,num_trans,payment_value_roll
2018-05-28,Minas Gerais,baby,435.32,137.85,297.47,217.66,68.925,148.735,2.0,2.0,199.94571428571427
2018-05-29,Bahia,baby,116.9,17.41,99.49,116.9,17.41,99.49,1.0,1.0,189.19714285714286
2018-05-30,São Paulo,baby,512.14,37.5,290.86,170.71333333333334,12.5,96.95333333333333,2.0,3.0,245.7942857142857
2018-05-31,Espírito Santo,baby,389.16,60.16,329.0,389.16,60.16,329.0,1.0,1.0,292.9342857142857
2018-06-01,Alagoas,baby,126.65,52.65,74.0,126.65,52.65,74.0,1.0,1.0,299.40000000000003
2018-06-02,Rio de Janeiro,baby,187.56,39.59,147.97,93.78,19.795,73.985,2.0,2.0,281.65142857142854
2018-06-03,São Paulo,baby,1756.17,88.89,624.72,250.8814285714286,12.698571428571428,89.24571428571429,4.0,7.0,503.4142857142857
2018-06-04,Bahia,baby,455.36,97.28,130.4,227.68,48.64,65.2,2.0,2.0,506.27714285714285
2018-06-05,Espírito Santo,baby,272.37,42.07,230.3,136.185,21.035,115.15,2.0,2.0,528.4871428571429
2018-06-06,São Paulo,baby,373.54,70.66,302.88,124.51333333333334,23.55333333333333,100.96,3.0,3.0,508.68714285714293
2018-06-07,Minas Gerais,baby,209.96,60.06,149.9,209.96,60.06,149.9,1.0,1.0,483.08714285714285
2018-06-08,Minas Gerais,baby,390.31,61.31,329.0,390.31,61.31,329.0,1.0,1.0,520.7528571428571
2018-06-09,São Paulo,baby,204.99,30.0,174.99,102.495,15.0,87.495,2.0,2.0,523.2428571428571
2018-06-10,Paraná,baby,68.22,19.32,48.9,68.22,19.32,48.9,1.0,1.0,282.10714285714283
2018-06-11,Santa Catarina,baby,190.28,20.38,169.9,190.28,20.38,169.9,1.0,1.0,244.23857142857145
2018-06-12,Bahia,baby,197.44,67.44,130.0,197.44,67.44,130.0,1.0,1.0,233.53428571428572
2018-06-13,São Paulo,baby,1509.1399999999999,76.81,338.83,188.64249999999998,9.60125,42.35375,3.0,8.0,395.7628571428572
2018-06-14,Distrito Federal,baby,224.34,128.68,320.0,112.17,64.34,160.0,1.0,2.0,397.8171428571428
2018-06-15,São Paulo,baby,341.87,57.07000000000001,284.8,113.95666666666666,19.023333333333337,94.93333333333334,3.0,3.0,390.8971428571428
2018-06-16,Bahia,baby,194.24,24.34,169.9,194.24,24.34,169.9,1.0,1.0,389.3614285714285
2018-06-17,Rio de Janeiro,baby,306.26,32.14,120.99,153.13,16.07,60.495,2.0,2.0,423.3671428571428
2018-06-18,Rio Grande do Sul,baby,86.67,39.34,134.0,43.335,19.67,67.0,1.0,2.0,408.56571428571425
2018-06-19,Minas Gerais,baby,410.69,83.89,415.68,82.138,16.778,83.136,2.0,5.0,439.0299999999999
2018-06-20,Paraná,baby,83.55,18.56,64.99,83.55,18.56,64.99,1.0,1.0,235.37428571428572
2018-06-21,Mato Grosso,baby,194.24,24.34,169.9,194.24,24.34,169.9,1.0,1.0,231.07428571428574
2018-06-22,Rio de Janeiro,baby,71.39,23.49,47.9,71.39,23.49,47.9,1.0,1.0,192.43428571428572
2018-06-23,Goiás,baby,484.25,89.35,394.9,484.25,89.35,394.9,1.0,1.0,233.8642857142857
2018-06-24,Bahia,baby,181.68,51.78,129.9,181.68,51.78,129.9,1.0,1.0,216.06714285714287
2018-06-25,São Paulo,baby,39.08,7.48,31.6,39.08,7.48,31.6,1.0,1.0,209.26857142857142
2018-06-26,São Paulo,baby,52.92999999999999,25.88,79.98,26.464999999999996,12.94,39.99,1.0,2.0,158.16000000000003
2018-06-27,Ceará,baby,174.11,39.21,134.9,174.11,39.21,134.9,1.0,1.0,171.09714285714287
2018-06-28,Distrito Federal,baby,43.3,15.3,28.0,43.3,15.3,28.0,1.0,1.0,149.53428571428572
2018-06-29,São Paulo,baby,257.52,37.62,219.9,257.52,37.62,219.9,1.0,1.0,176.1242857142857
2018-06-30,Espírito Santo,baby,87.42,17.42,70.0,87.42,17.42,70.0,1.0,1.0,119.4342857142857
2018-07-01,Minas Gerais,baby,126.71000000000001,37.91,88.8,63.355000000000004,18.955,44.4,2.0,2.0,111.58142857142857
2018-07-02,Rio Grande do Sul,baby,88.61,23.61,65.0,88.61,23.61,65.0,1.0,1.0,118.65714285714284
2018-07-03,São Paulo,baby,330.28,31.11,299.16999999999996,110.09333333333332,10.37,99.72333333333331,3.0,3.0,158.27857142857144
2018-07-04,Goiás,baby,535.5,104.69999999999999,430.79999999999995,267.75,52.349999999999994,215.39999999999998,2.0,2.0,209.9057142857143
2018-07-05,Bahia,baby,178.36,108.37,69.99,178.36,108.37,69.99,1.0,1.0,229.20000000000002
2018-07-06,São Paulo,baby,134.32,14.42,119.9,134.32,14.42,119.9,1.0,1.0,211.6
2018-07-07,Maranhão,baby,91.45,62.45,29.0,91.45,62.45,29.0,1.0,1.0,212.1757142857143
2018-07-08,Alagoas,baby,87.42,17.42,70.0,87.42,17.42,70.0,1.0,1.0,206.56285714285715
2018-07-09,Bahia,baby,197.29999999999998,100.05,151.88,65.76666666666667,33.35,50.626666666666665,2.0,3.0,222.09
2018-07-10,São Paulo,baby,372.01,62.33,784.88,62.001666666666665,10.388333333333334,130.81333333333333,4.0,6.0,228.0514285714286
2018-07-11,Distrito Federal,baby,90.7,16.71,73.99,90.7,16.71,73.99,1.0,1.0,164.50857142857146
2018-07-12,Paraíba,baby,844.82,44.92,799.9,844.82,44.92,799.9,1.0,1.0,259.7171428571429
2018-07-13,São Paulo,baby,50.73,12.93,37.8,50.73,12.93,37.8,1.0,1.0,247.77571428571432
2018-07-14,Distrito Federal,baby,68.43,19.53,48.9,68.43,19.53,48.9,1.0,1.0,244.4871428571429
2018-07-15,Rio de Janeiro,baby,209.36,39.46,169.9,209.36,39.46,169.9,1.0,1.0,261.9071428571429
2018-07-16,Bahia,baby,158.99,24.09,134.9,158.99,24.09,134.9,1.0,1.0,256.43428571428575
2018-07-17,Minas Gerais,baby,52.13,22.14,29.99,52.13,22.14,29.99,1.0,1.0,210.7371428571429
2018-07-18,Santa Catarina,baby,109.81,19.82,89.99,109.81,19.82,89.99,1.0,1.0,213.46714285714287
2018-07-19,Bahia,baby,324.04,25.24,298.8,324.04,25.24,298.8,1.0,1.0,139.07000000000002
2018-07-20,Mato Grosso,baby,42.06,22.07,19.99,42.06,22.07,19.99,1.0,1.0,137.8314285714286
2018-07-21,São Paulo,baby,422.85,111.97,310.88,84.57000000000001,22.394,62.176,5.0,5.0,188.4628571428572
2018-07-22,Minas Gerais,baby,66.39,18.49,47.9,66.39,18.49,47.9,1.0,1.0,168.03857142857143
2018-07-23,Distrito Federal,baby,60.42,15.42,45.0,60.42,15.42,45.0,1.0,1.0,153.95714285714288
2018-07-24,Bahia,baby,1195.48,121.67999999999999,1073.8,398.49333333333334,40.559999999999995,357.93333333333334,3.0,3.0,317.29285714285714
2018-07-25,Pernambuco,baby,132.9,42.91,89.99,132.9,42.91,89.99,1.0,1.0,320.5914285714286
2018-07-26,Minas Gerais,baby,142.5,40.75,101.75,71.25,20.375,50.875,2.0,2.0,294.6571428571429
2018-07-27,Mato Grosso do Sul,baby,68.43,19.53,48.9,68.43,19.53,48.9,1.0,1.0,298.42428571428576
2018-07-28,Rio Grande do Sul,baby,426.25,71.66,287.8,142.08333333333334,23.886666666666667,95.93333333333334,3.0,3.0,298.91
2018-07-29,Rio de Janeiro,baby,179.10000000000002,134.79,402.51,59.70000000000001,44.93,134.17,1.0,3.0,315.0114285714286
2018-07-30,Rio de Janeiro,baby,218.97,70.02,148.95,109.485,35.01,74.475,2.0,2.0,337.6614285714286
2018-07-31,São Paulo,baby,284.28,35.58,248.7,94.75999999999999,11.86,82.89999999999999,3.0,3.0,207.49000000000004
2018-08-01,Bahia,baby,79.63,24.73,54.9,79.63,24.73,54.9,1.0,1.0,199.88000000000005
2018-08-02,São Paulo,baby,328.42,42.519999999999996,285.9,109.47333333333334,14.173333333333332,95.3,3.0,3.0,226.44000000000003
2018-08-03,Distrito Federal,baby,117.37,37.47,79.9,117.37,37.47,79.9,1.0,1.0,233.43142857142863
2018-08-04,Paraná,baby,63.68,13.69,49.99,63.68,13.69,49.99,1.0,1.0,181.63571428571433
2018-08-05,Rio de Janeiro,baby,400.73,36.83,363.9,200.365,18.415,181.95,2.0,2.0,213.29714285714292
2018-08-06,Distrito Federal,baby,68.43,19.53,48.9,68.43,19.53,48.9,1.0,1.0,191.7914285714286
2018-08-07,São Paulo,baby,1065.42,120.28999999999999,845.23,133.1775,15.036249999999999,105.65375,7.0,8.0,303.3828571428572
2018-08-08,São Paulo,baby,504.03,77.44,426.59000000000003,72.00428571428571,11.062857142857142,60.941428571428574,6.0,7.0,364.01142857142855
2018-08-09,Ceará,baby,92.23,27.23,65.0,92.23,27.23,65.0,1.0,1.0,330.27
2018-08-10,Rio de Janeiro,baby,99.32,23.33,75.99,99.32,23.33,75.99,1.0,1.0,327.6914285714286
2018-08-11,Paraná,baby,544.92,164.93,379.99,544.92,164.93,379.99,1.0,1.0,396.44000000000005
2018-08-12,Paraná,baby,68.43,39.06,97.8,34.215,19.53,48.9,1.0,2.0,348.96857142857147
2018-08-13,Minas Gerais,baby,123.42,23.42,100.0,123.42,23.42,100.0,1.0,1.0,356.82428571428574
2018-08-14,São Paulo,baby,345.81,57.019999999999996,288.79,115.27,19.006666666666664,96.26333333333334,3.0,3.0,254.02285714285716
2018-08-15,Paraná,baby,74.47,19.57,54.9,74.47,19.57,54.9,1.0,1.0,192.65714285714287
2018-08-16,Minas Gerais,baby,50.73,18.33,32.4,50.73,18.33,32.4,1.0,1.0,186.72857142857146
2018-08-17,São Paulo,baby,380.79,74.26,624.5,76.158,14.852,124.9,3.0,5.0,226.93857142857146
2018-08-18,Rio de Janeiro,baby,66.94,18.44,48.5,66.94,18.44,48.5,1.0,1.0,158.6557142857143
2018-08-19,Mato Grosso do Sul,baby,341.74,23.98,146.89,170.87,11.99,73.445,2.0,2.0,197.70000000000005
2018-08-20,Rio de Janeiro,baby,68.43,19.53,48.9,68.43,19.53,48.9,1.0,1.0,189.84428571428575
2018-08-21,Paraná,baby,38.51,13.52,24.99,38.51,13.52,24.99,1.0,1.0,145.94428571428577
2018-08-22,Espírito Santo,baby,173.7,44.7,129.0,173.7,44.7,129.0,1.0,1.0,160.12000000000003
2018-08-23,Minas Gerais,baby,118.98,20.99,97.99,118.98,20.99,97.99,1.0,1.0,169.87000000000003
2018-08-24,São Paulo,baby,239.35,26.56,212.79,79.78333333333333,8.853333333333333,70.92999999999999,3.0,3.0,149.66428571428577
2018-08-25,São Paulo,baby,108.36,15.73,11.9,108.36,15.73,11.9,1.0,1.0,155.5814285714286
2018-08-26,Minas Gerais,baby,137.63,18.63,119.0,137.63,18.63,119.0,1.0,1.0,126.42285714285718
2018-08-27,Rio de Janeiro,baby,68.43,19.53,48.9,68.43,19.53,48.9,1.0,1.0,126.42285714285717
2018-08-28,São Paulo,baby,260.5,10.5,250.0,260.5,10.5,250.0,1.0,1.0,158.13571428571433
2016-10-03,Goiás,toys,154.57,25.67,128.9,154.57,25.67,128.9,1.0,1.0,
2016-10-04,Minas Gerais,toys,398.12,18.22,379.9,398.12,18.22,379.9,1.0,1.0,
2016-10-05,Distrito Federal,toys,123.2,21.3,101.9,123.2,21.3,101.9,1.0,1.0,
2016-10-06,Goiás,toys,61.06,19.07,41.99,61.06,19.07,41.99,1.0,1.0,
2016-10-07,Rio de Janeiro,toys,1154.14,32.71,599.97,384.71333333333337,10.903333333333334,199.99,2.0,3.0,
2016-10-08,Rio de Janeiro,toys,111.22,11.23,99.99,111.22,11.23,99.99,1.0,1.0,
2016-10-09,São Paulo,toys,613.78,63.79,549.99,613.78,63.79,549.99,1.0,1.0,373.7271428571429
2016-10-10,Minas Gerais,toys,297.91,18.01,279.9,297.91,18.01,279.9,1.0,1.0,394.2042857142857
2016-10-11,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.33
2016-10-12,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.73
2016-10-13,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.00714285714287
2016-10-14,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.13000000000002
2016-10-15,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.24142857142857
2016-10-16,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55857142857143
2016-10-17,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-18,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-19,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-20,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-21,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-22,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-23,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-24,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-25,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-26,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-27,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-28,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-29,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-30,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-02,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-03,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-04,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-05,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-06,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-07,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-08,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-09,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-10,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-11,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-12,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-13,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-14,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-15,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-16,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-17,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-18,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-19,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-20,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-21,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-22,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-23,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-24,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-26,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-27,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-29,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-30,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-03,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-04,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-09,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-10,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-11,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-13,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-14,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-16,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-17,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-18,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-20,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-21,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-22,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-23,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-24,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-25,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-26,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-27,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-28,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-30,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,Espírito Santo,toys,50.95,16.05,34.9,50.95,16.05,34.9,1.0,1.0,7.278571428571429
2017-01-06,Minas Gerais,toys,175.28,15.29,159.99,175.28,15.29,159.99,1.0,1.0,32.31857142857143
2017-01-07,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.318571428571424
2017-01-08,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.318571428571424
2017-01-09,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.318571428571424
2017-01-10,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.318571428571424
2017-01-11,Minas Gerais,toys,159.18,29.19,129.99,159.18,29.19,129.99,1.0,1.0,55.058571428571426
2017-01-12,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.78000000000001
2017-01-13,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.74
2017-01-14,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.74
2017-01-15,São Paulo,toys,176.23,16.33,159.9,176.23,16.33,159.9,1.0,1.0,47.91571428571428
2017-01-16,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.91571428571428
2017-01-17,Bahia,toys,66.7,20.8,45.9,66.7,20.8,45.9,1.0,1.0,57.444285714285705
2017-01-18,Rio de Janeiro,toys,259.96000000000004,28.97,230.99,129.98000000000002,14.485,115.495,2.0,2.0,71.84142857142857
2017-01-19,São Paulo,toys,43.62,8.72,34.9,43.62,8.72,34.9,1.0,1.0,78.07285714285715
2017-01-20,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.07285714285715
2017-01-21,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.07285714285715
2017-01-22,Rio de Janeiro,toys,64.42,14.52,49.9,64.42,14.52,49.9,1.0,1.0,62.09999999999999
2017-01-23,Minas Gerais,toys,162.84,29.95,132.89000000000001,81.42,14.975,66.44500000000001,2.0,2.0,85.36285714285714
2017-01-24,Mato Grosso,toys,327.0,57.019999999999996,269.98,163.5,28.509999999999998,134.99,2.0,2.0,122.54857142857144
2017-01-25,Rio de Janeiro,toys,152.09,23.19,128.9,152.09,23.19,128.9,1.0,1.0,107.13857142857141
2017-01-26,Rio de Janeiro,toys,50.01,15.11,34.9,50.01,15.11,34.9,1.0,1.0,108.05142857142857
2017-01-27,Minas Gerais,toys,147.99,18.0,129.99,147.99,18.0,129.99,1.0,1.0,129.19285714285715
2017-01-28,São Paulo,toys,60.99,18.0,42.99,60.99,18.0,42.99,1.0,1.0,137.90571428571428
2017-01-29,Rio Grande do Norte,toys,157.99,28.0,129.99,157.99,28.0,129.99,1.0,1.0,151.27285714285713
2017-01-30,Minas Gerais,toys,297.99,18.0,279.99,297.99,18.0,279.99,1.0,1.0,170.57999999999998
2017-01-31,São Paulo,toys,84.99,18.0,66.99,84.99,18.0,66.99,1.0,1.0,136.00714285714287
2017-02-01,Minas Gerais,toys,51.42,14.52,36.9,51.42,14.52,36.9,1.0,1.0,121.62571428571428
2017-02-02,Bahia,toys,141.29,21.29,120.0,141.29,21.29,120.0,1.0,1.0,134.6657142857143
2017-02-03,Rio Grande do Sul,toys,1323.79,24.79,1299.0,1323.79,24.79,1299.0,1.0,1.0,302.63714285714286
2017-02-04,Rio de Janeiro,toys,255.25,25.36,229.89,127.625,12.68,114.945,2.0,2.0,330.3885714285714
2017-02-05,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.81857142857143
2017-02-06,Minas Gerais,toys,383.77,69.97999999999999,313.79,127.92333333333333,23.326666666666664,104.59666666666668,3.0,3.0,320.0728571428572
2017-02-07,São Paulo,toys,427.4,18.759999999999998,194.94,213.7,9.379999999999999,97.47,2.0,2.0,368.98857142857145
2017-02-08,Minas Gerais,toys,135.01,15.01,120.0,135.01,15.01,120.0,1.0,1.0,380.93
2017-02-09,Pará,toys,76.25,24.85,51.4,76.25,24.85,51.4,1.0,1.0,371.6385714285715
2017-02-10,Distrito Federal,toys,154.54,25.64,128.9,154.54,25.64,128.9,1.0,1.0,204.60285714285715
2017-02-11,São Paulo,toys,97.57,19.68,77.89,48.785,9.84,38.945,2.0,2.0,182.07714285714286
2017-02-12,Minas Gerais,toys,154.54,25.64,128.9,154.54,25.64,128.9,1.0,1.0,204.1542857142857
2017-02-13,Santa Catarina,toys,71.71,11.81,59.9,71.71,11.81,59.9,1.0,1.0,159.5742857142857
2017-02-14,São Paulo,toys,62.37,10.97,51.4,62.37,10.97,51.4,1.0,1.0,107.42714285714285
2017-02-15,Minas Gerais,toys,49.42,14.52,34.9,49.42,14.52,34.9,1.0,1.0,95.2
2017-02-16,São Paulo,toys,222.76,27.96,194.8,111.38,13.98,97.4,2.0,2.0,116.13
2017-02-17,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.05285714285715
2017-02-18,Espírito Santo,toys,168.4,34.42,133.98,84.2,17.21,66.99,1.0,2.0,104.17142857142856
2017-02-19,Minas Gerais,toys,49.42,14.52,34.9,49.42,14.52,34.9,1.0,1.0,89.15428571428572
2017-02-20,São Paulo,toys,316.64,42.730000000000004,178.49,105.54666666666667,14.243333333333334,59.49666666666667,2.0,3.0,124.14428571428572
2017-02-21,Mato Grosso,toys,63.79,20.8,42.99,63.79,20.8,42.99,1.0,1.0,124.34714285714286
2017-02-22,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.28714285714285
2017-02-23,Paraná,toys,57.51,14.52,42.99,57.51,14.52,42.99,1.0,1.0,93.67999999999999
2017-02-24,São Paulo,toys,160.04,10.04,150.0,160.04,10.04,150.0,1.0,1.0,116.54285714285713
2017-02-25,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.48571428571428
2017-02-26,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.42571428571428
2017-02-27,0,toys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.19142857142857
2017-02-28,Rio Grande do Sul,toys,59.04,16.05,42.99,59.04,16.05,42.99,1.0,1.0,39.512857142857136
2017-03-01,Distrito Federal,toys,84.2,17.21,66.99,84.2,17.21,66.99,1.0,1.0,51.54142857142857
2017-03-02,São Paulo,toys,99.52,9.62,89.9,99.52,9.62,89.9,1.0,1.0,57.542857142857144
2017-03-03,São Paulo,toys,31.22,9.34,21.88,31.22,9.34,21.88,1.0,1.0,39.13999999999999
2017-03-04,São Paulo,toys,306.48,37.59,268.89,102.16000000000001,12.530000000000001,89.63,3.0,3.0,82.92285714285715
2017-03-05,Pernambuco,toys,140.34,35.35,104.99,140.34,35.35,104.99,1.0,1.0,102.97142857142856
2017-03-06,Espírito Santo,toys,130.46,25.47,104.99,130.46,25.47,104.99,1.0,1.0,121.60857142857142
2017-03-07,Rio de Janeiro,toys,483.63,28.740000000000002,454.89,241.815,14.370000000000001,227.445,2.0,2.0,182.2642857142857
2017-03-08,São Paulo,toys,130.06,28.17,101.88999999999999,65.03,14.085,50.94499999999999,2.0,2.0,188.81571428571428
2017-03-09,Rio de Janeiro,toys,79.52,14.62,64.9,79.52,14.62,64.9,1.0,1.0,185.95857142857145
2017-03-10,Amazonas,toys,445.72,51.07,171.79000000000002,222.86,25.535,85.89500000000001,2.0,2.0,245.17285714285714
2017-03-11,Rio de Janeiro,toys,105.83,15.84,89.99,105.83,15.84,89.99,1.0,1.0,216.50857142857143
